"Act","src_a1","src_a2","src_a3","src_a4","src_m1","src_m2","src_m3","src_m4","dst_a1","dst_a2","dst_a3","dst_a4","dst_m1","dst_m2","dst_m3","dst_m4","port","protocol"
"1","11000000","10101000","00000001","10110101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11011111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10111011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11001101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11101000","10011100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00010100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00000000","01110100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"1","11000000","10101000","00000001","10001011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00000100","10011001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10010001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10111100","00001111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"0","11000000","10101000","11100000","00011101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"1","11000000","10101000","00000001","01010010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01101011","10100011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11110110","01111001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"1","11000000","10101000","00000001","00000110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00001110","00101100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","00010101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00111011","00000100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10101101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00011101","11111010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"0","11000000","10101000","11000000","01011000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"0","11000000","10101000","10011000","00100111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","00011011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11011111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00001010","11001001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"0","11000000","10101000","01010111","00101010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","00001111","00001111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","00101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10101110","10011101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10100000","00011001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"1","11000000","10101000","00000001","01100100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01011001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10001011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01010000","11000110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","10100101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11101001","01110101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","11001001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01010011","11101101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01001101","01010110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"0","11000000","10101000","01100111","01001111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"0","11000000","10101000","01010010","00011100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","11001011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11101010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10000011","10100101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"1","11000000","10101000","00000001","10011101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01000111","01101010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11101010","00101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"0","11000000","10101000","00001011","10101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11011011","11000010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","10111110","00101001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10001100","00001001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","01100110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01010110","10101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00000010","11110011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","01101101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11111110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00011010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11111011","01101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"1","11000000","10101000","00000001","01010100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10100001","11101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"0","11000000","10101000","10000111","01101010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","10100011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10000010","11111000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","00000011","10110010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01101100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00011100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00010011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10000110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11111000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00010000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10101100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00100001","01110100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","00100001","00100010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"1","11000000","10101000","00000001","01101110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00001111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11000110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01100100","10010011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","10011110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00011111","11011101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"0","11000000","10101000","11100101","00101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","00111011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11010000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10101010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00001011","01001101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"0","11000000","10101000","11010000","11010010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00001011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11011010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00001111","11100100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"0","11000000","10101000","11000100","00000100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","01011000","10100101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","01100110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01100101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10000011","01000111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","00010110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10100100","11110100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","11101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01101100","00111110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","01000000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11101110","01111111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00010001"
"1","11000000","10101000","00000001","10000110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01010001","11010010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","10110100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00011111","01100011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","00011111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10111101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01001001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01111001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10001010","11111100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11010001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01110101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00111000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00011011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11111100","11110000","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"0","11000000","10101000","11100011","11100001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","01111011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00111111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10110101","11000001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"0","11000000","10101000","11001010","10010111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"0","11000000","10101000","00110100","11101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"0","11000000","10101000","01100010","00111101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","11101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11110111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11100110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11100011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10110101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01011011","00010100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"0","11000000","10101000","01100000","00111110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"0","11000000","10101000","01011011","10001110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","00101100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00101101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01011010","00100111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00000110"
"1","11000000","10101000","00000001","11101011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00101011","01011011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","10101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11001111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01110100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00110011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","10001011","00001001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11010001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00010010","00000100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000001010000","00010001"
"1","11000000","10101000","00000001","10011110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11100101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","00000100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10010101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00000011","11000111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11000001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01110001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11010100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10001110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11000100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10111010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","00100000","11001010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","01001110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10110011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","11000100","10011111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"0","11000000","10101000","00101100","11111010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00000110"
"1","11000000","10101000","00000001","01001100","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11100011","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01110110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11111101","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","01110110","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","11101001","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"0","11000000","10101000","01100010","00111010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010111","00010001"
"1","11000000","10101000","00000001","10101111","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
"1","11000000","10101000","00000001","10110010","11111111","11111111","11111111","00000000","11000000","10101000","00010100","00000001","11111111","11111111","11111111","00000000","0000000000010101","00000110"
