"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.160.53","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.90","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.94","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.125.173","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.244.45","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.235.156","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.56.220","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.58","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.169.15","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.240.15","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.150","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.13.103","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.23","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.197","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.212","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.20","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.216.113","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.117","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.54","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.229","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.75.151","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.254.175","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.100.201","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.128","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.229","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.128","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.242.108","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.225.173","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.236","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.180","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.152.22","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.42","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.101","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.29","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.14.111","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.187.231","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.240.132","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.233","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.166","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.118.251","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.208","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.174","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.9.212","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.117.184","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.101","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.47.148","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.232.104","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.145","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.227.222","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.23.249","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.36.28","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.143","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.231.176","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.65.25","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.250.197","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.80.239","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.58","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.8.117","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.214.218","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.133.240","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.180","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.73","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.226","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.213.43","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.217.105","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.210","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.188","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.9","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.5.197","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.143","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.154","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.48","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.3","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.42","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.24.236","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.150.221","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.75.60","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.10","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.190","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.212.143","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.106","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.99","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.240.64","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.171","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.107.33","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.129.182","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.108.102","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.66","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.116","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.98","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.19","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.139","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.138","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.233.7","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.70.50","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.58.179","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.182","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.202","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.164.225","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.122","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.94","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.48","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.23","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.247.54","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.13.28","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.137","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.48","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.71","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.22","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.207","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.72.199","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.173","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.21.115","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.83","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.236","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.34","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.209","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.83","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.165.192","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.248","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.110","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.118.14","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.95.134","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.237.185","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.11","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.250","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.217","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.64","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.227","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.220","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.86.180","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.17","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.109","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.218.107","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.242","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.19","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.16.144","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.196.131","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.201","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.72.131","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.217","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.254","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.2","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.146.167","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.123.223","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.203","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.121","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.66","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.163","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.187","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.244.78","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.132","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.174","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.74","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.106.224","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.243.140","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.42.181","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.27.28","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.135.202","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.64.25","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.17","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.146","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.227.3","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.239","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.224.154","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.204","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.215","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.78.40","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.222.210","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.253","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.50.10","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.86","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.197","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.3.95","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.201.19","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.50","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.202.44","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.25","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.243","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.207.217","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.84","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.233.208","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.186.13","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.215","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.106","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.150","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.199","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.184","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.5.67","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.10.40","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.103","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.237","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.224","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.252.65","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.211.13","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.87","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.60.66","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.107.213","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.140","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.227.220","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.180","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.190.19","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.53","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.240.237","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.206","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.155","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.230.238","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.139.41","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.9","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.139","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.131.113","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.127.64","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.245","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.122.39","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.116.21","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.117.100","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.222","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.146.218","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.76","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.29","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.14","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.113.152","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.240.96","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.9","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.222.176","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.41.228","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.82.187","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.183","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.169.94","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.31","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.66","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.38.149","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.101","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.81","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.82","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.24.19","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.99.61","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.78","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.248.19","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.179.49","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.50","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.35","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.59","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.231","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.54","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.157.105","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.236","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.37","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.202","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.15.106","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.240","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.80","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.27.232","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.97.225","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.45","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.248","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.247.233","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.39.170","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.46.117","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.209","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.223","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.167.72","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.26","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.82.74","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.115","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.233","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.58.24","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.240.155","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.76","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.93","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.199","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.102.132","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.103.135","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.9","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.203.173","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.123","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.59","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.14","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.220","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.211.89","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.68.31","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.159","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.200","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.74","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.7","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.139","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.148.89","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.232","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.73.129","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.173","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.240","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.123","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.15","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.251.216","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.149","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.93.233","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.160.203","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.222.187","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.42.136","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.234.183","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.85.244","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.241.123","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.113.1","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.220.241","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.112","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.188.99","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.160.125","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.196.85","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.185","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.231.108","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.43.171","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.160.152","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.57.137","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.32.147","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.244","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.165","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.72","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.76","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.228.102","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.26","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.184.84","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.155","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.150","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.72.68","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"deny","192.168.114.124","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.134","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.124.11","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.134","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.111.31","255.255.255.0","192.168.20.1","255.255.255.0","23","17"
"allow","192.168.1.32","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.59","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"deny","192.168.182.63","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.79.88","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.171","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.149","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.190.45","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.241.48","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
"allow","192.168.1.124","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.8","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.160.118","255.255.255.0","192.168.20.1","255.255.255.0","23","6"
