"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"allow","192.168.170.192","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.173.94","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.250","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.155.218","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.210.207","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.168.170","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.185.34","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.173.214","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.161.91","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.235.5","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.128.175","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.205.128","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.166.35","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.238","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.16","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.239.247","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.6.44","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.161.230","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.213.30","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.164.199","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.188.85","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.160.160","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.23","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.170.216","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.132","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.236","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.11.101","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.1.137","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.175.60","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.220.82","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.23.139","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.167.227","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.8.133","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.79.20","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.29.190","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.38","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.169.218","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.59","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.165.32","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.24","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.69","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.164.155","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.177","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.228.214","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.145.213","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.169.158","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.52","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.123.222","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.166.96","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.76.219","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.172.183","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.143.200","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.108.66","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.167.125","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.169.173","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.49.46","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.163.143","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.184","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.157.64","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.161.198","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.128.10","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.186.175","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.19.90","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.195.37","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.65.98","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.72.243","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.122.203","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.134","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.78.236","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.17","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.178.217","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.180","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.158","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.181.141","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.53","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.172.183","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.167.214","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.136.187","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.211.112","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.111.223","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.251.133","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.200.200","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.183.98","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.171.82","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.212.33","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.200.11","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.152.22","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.154.79","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.56.128","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.173.181","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.108.145","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.204","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.76.83","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.23.190","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.216.194","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.221.167","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.221.209","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.161.46","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.122","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.63.17","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.115.199","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.57.186","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.175.118","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.162.32","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.234.114","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.20.116","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.169.133","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.162.153","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.12.8","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.155.93","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.104.202","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.124.247","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.60.69","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.173.6","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.168.67","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.252","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.157.14","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.162.221","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.43.231","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.175.63","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.165.196","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.222","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.177.92","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.98.22","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.238.11","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.20.250","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.63.163","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.177","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.20.187","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.126.124","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.174.149","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.29","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.43","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.162.44","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.87","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.240","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.84.216","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.167.146","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.166.18","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.60.112","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.46","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.175.68","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.80.214","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.251.106","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.70.188","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.56.109","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.180.54","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.81.87","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.164.65","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.71.79","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.93","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.17.87","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.118.236","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.163.218","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.124","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.66.114","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.167.197","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.166.137","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.223.67","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.76.235","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.162.214","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.169.29","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.173.72","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.140.0","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.2.118","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.166.104","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.12.40","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.165.112","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.84.68","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.116.197","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.247.133","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.170.186","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.27","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.60.42","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.166.58","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.168.140","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.15","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.159.252","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.1","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.210.65","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.222.133","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.116.121","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.195.108","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.165.141","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.77","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.29.176","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.11.212","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.167.186","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.64","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.26.188","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.118.231","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.164.220","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.167.250","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.171.222","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.162.147","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.193","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.114.0","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.73.140","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.125.116","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.169.246","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.106","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.166.97","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.56","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.75","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.10.137","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.168.251","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.2.236","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.180.10","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.249.246","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.227.253","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.166.114","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.47.187","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.173.250","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.80","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.134.210","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.163.36","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.220","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.198","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.167.71","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.145.128","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.92.194","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.114.138","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.225","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.199.212","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.251.248","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.172.249","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.59.249","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.248.143","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.169.237","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.174.51","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.162.192","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.202","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.222.197","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.84.188","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.91.255","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.164.110","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.224.113","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.173.49","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.15.111","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.162.42","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.173.126","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.90","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.175.55","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.165.37","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.173.56","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.169.226","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.107","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.232.32","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.30.195","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.241.89","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.132.28","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.161.189","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.170.172","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.171.200","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.32.62","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.172.148","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.80","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.167.115","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.76.204","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.164.135","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.129.139","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.152.132","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.173.186","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.124","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.75","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.160","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.163.231","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.98.46","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.0.145","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.81.35","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.102.187","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.172.67","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.82.171","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.126.198","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.171.196","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.206.52","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.172.102","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.238.115","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.9.180","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.162.5","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.21.123","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.182.107","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.30.30","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.167.23","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.68.70","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.198.106","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.161.135","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.157","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.164.196","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.148.147","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.121.230","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.237.208","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.172.100","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.202.6","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.203.151","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.162.50","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.109.5","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.127.10","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.17","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.134.233","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.8.202","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.164.88","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.20.7","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.49.118","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.208.42","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.164.180","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.197","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.106.118","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.96.12","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.65.148","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.207.54","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.160.136","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.105","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.99.210","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.163.224","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.88.129","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.20.81","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.171.59","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.164.161","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.241.245","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.163.62","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.53","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.171.59","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.235.138","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.160.252","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.192.211","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.85.179","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.162.220","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.195.64","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.172.25","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.70.160","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.171.128","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.174.60","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.73.194","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.172.217","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.173.183","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.165.232","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.175.52","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.169.102","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.53.24","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
