"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.21.254","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.109.96","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.104.71","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.68.3","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.84.10","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.214.204","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.158.54","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.136.227","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.149.159","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.211.47","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.107.101","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.75.169","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.172.127","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.120.93","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.173.33","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.220.208","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.163.56","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.130.44","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.224.118","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.173.90","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.108.223","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.205.175","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.115.12","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.45.6","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.106.62","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.154.13","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.188.228","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.117.44","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.84.123","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.94.37","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.48.152","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.165.155","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.243.62","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.21.57","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.122.53","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.128.170","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.81.143","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.207.72","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.141.229","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.148.134","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.29.191","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.54","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.135.149","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.120.51","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.189.50","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.174.96","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.50.15","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.253.34","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.83.135","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.205.136","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.174.195","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.70.81","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.254.72","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.197.175","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.92.124","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.127.122","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.104.217","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.86.128","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.18.92","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.21.218","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.184.121","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.37.17","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.59.208","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.86.1","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.86.147","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.216.82","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.152","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.252.123","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.43.164","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.111.237","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.97.174","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.239.104","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.1.187","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.215.10","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.215.57","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.239.45","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.169.217","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.190.139","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.224.109","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.234.0","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.107.119","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.38.44","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.247.69","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.100.57","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.101.158","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.116.188","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.142.152","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.80.21","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.143.200","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.62.88","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.129.226","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.47.88","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.211.23","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.239.255","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.5.135","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.153.55","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.61.59","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.44.206","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.113.157","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.170.108","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.121.254","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.160.86","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.184.69","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.193.60","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.69.221","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.239.223","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.114.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.95.153","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.65.106","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.149.43","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.184.195","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.177.79","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.72.112","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.121.190","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.50.88","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.27.232","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.225.114","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.178.84","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.47.181","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.75.149","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.220.247","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.255.249","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.180.58","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.83.120","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.22.26","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.212.141","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.230.86","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.164.13","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.55.61","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.70.26","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.9.14","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.30.181","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.121.166","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.157.202","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.143.255","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.249.194","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.236.206","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.182.95","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.252.241","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.206.232","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.187.200","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.36.67","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.193.101","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.131.94","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.17.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.102.206","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.95.221","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.251.184","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.231.0","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.4.92","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.147.130","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.152.87","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.242.100","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.61.26","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.21.14","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.59.3","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.5.2","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.12.10","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.253.68","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.137.171","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.2.164","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.25.99","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.70.47","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.134.150","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.110.18","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.224.252","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.113.9","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.169.17","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.229.211","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.124.11","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.202.22","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.50.195","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.91.234","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.83.217","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.238.208","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.188.148","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.46.152","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.17.249","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.32.174","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.180.111","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.102.167","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.241.85","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.212.107","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.216.95","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.196.137","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.22.221","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.49.165","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.45.14","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.180.14","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.62.24","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.229.166","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.185.236","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.181.250","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.241.108","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.12.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.194.249","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.110.215","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.246.174","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.81.113","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.187.80","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.195.23","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.193.188","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.214.251","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.65.110","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.150.185","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.245.15","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.220.6","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.228.135","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.144.208","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.4.90","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.60.108","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.176.44","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.131.55","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.170.180","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.54.40","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.75.101","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.191.116","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.50.123","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.172.60","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.21.233","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.54.242","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.29.231","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.234.94","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.66.174","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.13.67","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.47.107","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.161.77","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.224.161","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.68.19","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.185.135","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.165.0","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.237.244","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.247.123","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.139.199","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.145.209","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.127.124","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.33.37","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.54.22","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.224.21","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.21.199","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.53.254","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.135.20","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.180.229","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.159.215","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.166.133","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.211.248","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.139.147","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.48.3","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.200.141","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.36.198","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.76.8","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.72.135","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.203.135","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.87.6","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.137.181","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.228.173","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.174.97","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.233.75","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.130.116","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.21.253","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.36.199","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.217.193","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.190.127","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.225.92","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.24.216","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.121.22","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.241.157","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.137.141","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.35.18","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.55.72","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.53.163","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.235.77","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.40","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.224.27","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.146.45","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.173.0","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.123.188","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.204.251","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.232.56","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.165.57","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.45.69","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.109.166","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.86.22","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.88.192","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.59.156","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.153.100","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.186.176","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.20.226","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.78.216","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.164.113","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.90.86","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.62.103","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.182.226","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.130.217","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.190.122","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.213.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.248.156","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.119.34","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.209.158","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.3.76","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.119.47","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.73.243","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.227.114","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.98.199","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.210.86","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.92.237","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.5.142","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.24.105","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.76.43","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.204.48","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.103.243","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.38.244","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.116.7","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.240.229","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.79.223","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.216.37","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.253.50","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.60.43","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.205.185","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.235.89","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.215.176","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.213.133","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.158.89","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.56.85","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.96.32","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.40.202","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.100.254","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.178.107","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.131.152","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.39.252","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.165.117","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.30.117","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.9.246","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.38.226","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.252.122","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.107.38","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.201.183","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.216.201","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.203.19","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.17.142","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
