"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.74.37","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.43.159","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.181.37","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.231.37","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.250.112","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.63.28","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.242.59","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.162.93","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.191.176","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.59.221","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.219.231","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.13.4","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.117.165","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.88.67","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.123.124","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.84.41","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.221.0","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.227.191","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.29.29","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.135.234","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.107.236","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.151.143","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.241.125","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.129.250","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.240.92","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.81.67","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.119.26","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.147.122","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.98.47","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.70.164","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.82.133","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.194.126","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.76.246","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.45.163","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.62.160","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.187.115","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.32.18","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.220.191","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.232.140","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.34.48","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.147.59","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.50.146","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.62.192","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.50.204","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.180.35","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.106.217","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.126.55","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.73.178","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.191.203","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.78.46","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.180.159","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.212.165","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.195.43","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.224.146","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.87.225","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.140.86","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.146.80","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.220.17","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.236.132","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.194.237","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.37.86","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.89.199","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.183.175","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.250.213","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.95.184","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.75.84","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.47.163","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.216.220","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.180.232","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.41.59","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.30.111","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.142.136","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.70.4","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.40.65","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.61.8","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.25.220","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.209.214","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.239.205","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.183.206","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.166.85","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.115.18","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.12.94","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.54.19","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.54.94","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.109.5","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.155.49","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.184.152","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.95.208","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.176.23","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.199.219","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.226.5","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.16.117","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.146.208","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.25.162","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.23.78","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.229.80","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.117.75","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.207.20","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.216.153","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.150.50","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.143.39","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.180.184","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.126.73","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.61.21","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.176.241","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.185.157","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.38.138","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.137.25","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.1.73","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.106.58","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.116.233","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.25.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.6.166","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.88.147","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.227.163","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.202.46","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.141.194","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.1.116","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.45.194","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.42.123","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.174.54","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.16.178","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.90.129","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.14.7","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.58.152","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.193.24","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.133.132","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.130.182","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.91.107","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.23.191","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.19.228","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.194.95","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.30.202","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.224.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.238.177","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.179.27","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.195.181","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.198.36","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.39.235","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.195.85","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.97.169","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.13.5","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.68.205","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.13.88","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.97.237","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.219.14","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.68.166","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.217.231","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.115.39","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.221.139","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.37.9","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.70.32","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.98.112","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.149.139","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.43.203","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.122.59","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.21.61","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.246.20","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.233.151","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.230.89","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.169.192","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.207.74","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.148.132","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.62.104","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.67.132","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.229.247","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.212.130","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.234.109","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.68.4","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.227.133","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.83.207","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.70.34","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.234.89","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.160.168","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.26.229","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.213.42","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.65.111","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.15.25","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.146.49","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.7.119","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.246.78","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.84","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.209.74","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.8.5","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.146.18","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.146.23","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.179.34","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.125.24","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.245.79","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.255.97","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.28.100","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.143.210","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.141.27","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.1.13","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.179.128","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.119.176","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.190.78","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.33.153","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.179.239","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.164.21","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.235.114","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.41.237","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.17.199","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.51.209","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.219.35","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.32.63","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.164.107","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.103.113","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.42.246","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.63.119","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.94.98","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.216.113","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.255.206","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.56.132","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.197.55","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.116.118","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.70.163","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.134.154","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.194.212","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.64.110","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.203.244","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.195.98","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.11.202","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.245.151","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.167.37","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.177.147","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.187.161","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.193.27","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.175.145","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.119.0","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.146.7","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.246.120","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.145.243","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.72.32","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.233.253","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.10.157","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.153.105","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.45.130","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.118.27","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.254.38","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.70.55","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.200.238","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.156.224","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.44.204","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.118.29","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.206.176","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.142.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.152.81","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.47.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.234.209","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.250.214","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.69.157","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.12.83","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.43.215","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.124.89","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.123.187","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.114.155","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.52.88","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.120.46","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.54.232","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.125.58","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.190.31","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.224.98","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.101.24","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.119.209","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.223.217","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.103.198","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.163.98","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.179.164","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.21.162","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.12.48","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.197.233","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.12.146","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.1.20","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.248.3","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.89.137","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.243.189","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.44.55","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.130.21","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.171.214","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.37.231","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.191.97","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.218.116","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.206.133","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.183.191","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.148.59","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.38.117","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.169.189","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.245.145","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.78.228","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.233.20","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.188.155","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.151.185","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.25.61","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.77.103","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.80.231","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.27.189","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.13.207","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.55.131","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.238.183","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.70.133","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.17.153","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.201.144","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.193.4","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.35.233","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.121.165","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.205.220","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.249.152","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.193.110","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.10.44","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.28.54","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.195.110","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.200.212","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.159.151","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.127.245","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.245.10","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.110.55","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.153.209","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.175.93","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.22.90","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.111.195","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.3.146","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.204.232","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.22.178","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.237.214","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.203.124","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.81.59","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.163.100","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.75.18","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.251.173","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.79.17","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.76.84","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.228.15","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.211.139","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.171.226","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.152.90","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.70.18","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.2.78","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.52.148","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.190.222","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
