"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"deny","192.168.231.86","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.110.194","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.54.60","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.26","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.100.98","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.76","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.185","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.64.243","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.165","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.87.117","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.59","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.224.0","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.223.85","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.78","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.49","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.120","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.255.62","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.108.12","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.149","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.71","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.143.252","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.206","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.153.53","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.137","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.33","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.1","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.26","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.37.76","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.55","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.33","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.99","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.219.143","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.238.202","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.27.3","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.111.0","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.224","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.58.97","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.127","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.113","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.19.195","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.4.202","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.114","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.12.204","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.152","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.5.253","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.224","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.16.32","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.52.136","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.212.135","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.185","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.97","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.149.195","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.117.224","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.153","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.192.206","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.212.8","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.238.162","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.82","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.66","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.72","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.187.225","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.51.60","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.32.32","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.213.185","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.175","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.163.17","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.234","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.84.83","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.245","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.148","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.203.69","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.47.237","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.131.162","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.239","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.140.112","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.177","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.21.149","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.145","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.63.46","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.129.204","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.23.3","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.187.44","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.136.176","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.43","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.121","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.101.13","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.11.245","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.240.91","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.234","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.184","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.6","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.14","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.185.154","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.239","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.70.65","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.183","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.230","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.80","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.112","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.42.143","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.24.198","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.76.132","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"allow","192.168.1.133","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.210","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.146","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.192","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.91","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.86.117","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.15.111","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.150.103","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.187","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.129","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.1.51","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.183","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.213","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.152","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.43","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.130.67","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.102.173","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.143.166","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.42","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.156","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.248.219","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.210","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.72.212","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.180.125","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"deny","192.168.25.9","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.115","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.50","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.144.231","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.249.160","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
"deny","192.168.19.150","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.9.149","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"deny","192.168.105.96","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.238","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"allow","192.168.1.84","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.126.193","255.255.255.0","192.168.20.1","255.255.255.0","80","6"
"allow","192.168.1.157","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.33.157","255.255.255.0","192.168.20.1","255.255.255.0","21","17"
"allow","192.168.1.244","255.255.255.0","192.168.20.1","255.255.255.0","21","6"
"deny","192.168.176.197","255.255.255.0","192.168.20.1","255.255.255.0","80","17"
