"Action","Source address","Source Mask","Destination address","Destination Mask","Port","Protocol"
"allow","192.168.182.20","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.195.232","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.31.160","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.203.117","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.254.203","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.237.92","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.100.58","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.101.13","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.198.117","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.233.188","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.167.185","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.227.177","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.172.118","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.28.104","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.169.72","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.11.57","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.246.239","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.92.27","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.237.185","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.17.15","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.144.230","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.244.15","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.93.125","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.204.252","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.6.59","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.239.4","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.35.121","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.255.81","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.37.81","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.245.35","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.56.66","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.112.252","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.39.245","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.78.25","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.189.63","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.163.12","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.34.55","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.86.106","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.113.98","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.32.249","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.190.172","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.0.137","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.1.178","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.114.138","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.114.239","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.95.38","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.253.185","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.195.244","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.63.213","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.193.145","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.26.138","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.24.73","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.150.24","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.93.103","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.205.51","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.104.64","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.206.246","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.208.216","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.152.144","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.109.230","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.210.185","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.79.212","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.200.3","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.48.160","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.17.45","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.107.218","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.95.205","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.20.243","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.45.126","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.247.178","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.187.92","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.112.38","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.197.69","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.226.103","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.201.193","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.22.10","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.9.101","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.202.115","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.237.3","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.44.6","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.56.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.120.247","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.205.81","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.209.204","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.39.131","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.63.64","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.106.37","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.95.211","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.165.224","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.189.213","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.239.39","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.52.208","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.48.13","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.242.230","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.225.252","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.68.110","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.172.40","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.19.228","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.10.235","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.128.34","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.125.163","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.15.181","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.24.4","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.192.152","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.116.8","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.175.17","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.251.98","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.19.117","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.206.194","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.6","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.142.249","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.107.174","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.241.178","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.195.174","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.65.48","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.154.0","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.163.160","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.93.222","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.138.82","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.117.63","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.69.74","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.43.198","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.106.89","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.175.92","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.236.149","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.107.115","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.142.6","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.55.99","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.185.137","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.177.111","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.25.29","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.85.44","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.113.74","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.103.143","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.178.102","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.237","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.229.221","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.219.103","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.48.182","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.222.29","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.87.165","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.34.2","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.130.155","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.64.52","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.200.71","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.149.0","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.50.131","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.55.29","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.130.41","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.60.76","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.72.177","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.172.67","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.172.46","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.131.159","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.5.194","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.89.9","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.162.158","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.125.136","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.109.250","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.77.187","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.73.218","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.8.238","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.117.123","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.199.125","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.101.90","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.104.19","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.205.199","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.237.228","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.241.16","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.128.205","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.129.142","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.161.144","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.225.56","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.188.171","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.87.133","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.56.151","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.212.225","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.184.155","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.0.187","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.13.87","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.246.23","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.24.199","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.165.77","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.235.16","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.47.116","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.131.61","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.228.31","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.61.58","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.110.218","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.225.210","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.196.253","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.145.167","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.251.76","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.152.219","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.7.149","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.28.116","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.20.69","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.246.114","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.138.8","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.94.233","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.205.176","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.56.198","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.108.102","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.94.90","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.85.214","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.69.190","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.6.66","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.6.2","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.60.110","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.115.104","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.159.9","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.228.19","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.90.208","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.214.118","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.218.6","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.5.63","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.200.25","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.209.172","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.187.48","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.95.234","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.150.248","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.184.247","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.98.136","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.54.186","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.35.253","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.192.161","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.222.238","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.102.176","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.28.105","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.220.81","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.82.15","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.168.137","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.216.105","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.168.255","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.14.85","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.172.248","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.162.170","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.97.140","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.177.66","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.246.23","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.146.215","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.171.24","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.238.212","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.29.20","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.12.37","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.0.33","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.53.239","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.13.204","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.90.179","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.83.149","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.178.22","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.211.171","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.69.190","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.148.6","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.55.105","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.219.48","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.21.75","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.197.34","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.148.137","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.243.209","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.93.175","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.9.242","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.141.121","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.129.242","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.190.185","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.47.74","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.87.253","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.249.167","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.60.93","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.10.87","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.253.154","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.180.138","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.106.130","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.22.118","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.28.65","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.207.84","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.178.38","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.244.86","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.162.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.131.129","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.38.36","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.8.38","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.57.213","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.179.182","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.143.21","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.127.12","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.44.164","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.66.233","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.150.181","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.109.154","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.14.111","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.107.211","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.124.83","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.57.74","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.160.45","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.148.87","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.129.194","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.91.173","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.145.212","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.223.218","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.19.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.40.254","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.127.38","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.245.122","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.39.83","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.177.195","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.79.254","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.77.95","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.252.122","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.66.65","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.114.222","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.13.137","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.205.219","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.86.113","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.164.91","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.48.64","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.141.88","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.220.1","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.92.150","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.46.180","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.175.68","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.172.177","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.11.219","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.116.207","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.72.100","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"allow","192.168.21.251","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.50.56","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"allow","192.168.182.42","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.108.139","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.195.195","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"deny","192.168.213.189","255.255.0.0","161.246.34.11","255.255.255.0","80","17"
"deny","192.168.114.7","255.255.0.0","161.246.34.11","255.255.255.0","80","6"
"deny","192.168.150.150","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.161.99","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.227.173","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.150.113","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.100.170","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"allow","192.168.166.205","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
"deny","192.168.251.37","255.255.0.0","161.246.34.11","255.255.255.0","22","17"
"allow","192.168.194.150","255.255.0.0","161.246.34.11","255.255.255.0","22","6"
